"game_id","play_id","play_out","reached_base_on_error","error","fielding_chance","launch_angle","exit_velocity","fielder_angle","fielder_distance","fielder_burst_distance","fielder_reaction_distance","fielder_routing_distance","fielder_jump_distance","start_player_angle","end_player_angle","start_player_position","end_player_position","fielding_zone"
717263,"8efdf049-bc59-4e68-8193-fa7bdfe4c846",1,0,0,1,67.467699,93.203344,,24.295,9.382,4.966,4.645,9.546,-36.935,-40.495,119.479,108.925,Standard Back
717264,"26faac7c-91e4-4f57-b8c0-16d9775b301f",1,0,0,1,-42.649224,74.388537,91.629,71.668,28.969,9.434,3.891,34.473,-35.694,-35.694,124.847,124.847,Standard Back
717264,"8aef176e-43e1-4c25-81ba-dc479facea3b",1,0,0,1,15.931585,60.411814,,23.281,6.132,2.684,1.941,6.831,-20.927,-20.475,134.415,133.681,Back
717264,a94c6bbb-73ee-4227-a67f-e76c8f3e3a7b,1,0,0,1,-27.258547,65.327461,40.087,77.854,27.256,5.741,2.828,29.781,-36.57,-36.564,122.279,122.276,Standard Back
717266,"0033571c-906e-4f06-ae4c-0604b5eb5b3e",1,0,0,1,-33.148909,85.767716,-6.334,71.816,28.067,10.043,1.727,35.859,-34.991,-35.01,122.832,122.794,Standard Back
717266,"22b64ba4-8047-4b1c-a877-bc8eb497f624",1,0,0,1,55.536325,67.025861,-105.31,54.974,25.499,5.727,3.742,27.127,-30.663,-38.333,113.009,160.284,Standard Back
717266,"6ac07e8b-f90d-4103-a759-91c66cc8cb07",0,1,1,1,-18.001884,69.456769,24.778,31.494,13.793,6.081,5.49,14.1,-37.825,-37.881,89.688,89.625,Standard In
717266,"6eb9b923-afb5-4274-a9bd-636063307a80",1,0,0,1,3.253205,101.787593,73.031,26.735,9.325,3.397,4.617,8.07,-34.102,-34.32,128.353,128.471,Standard Back
717266,"7f643da7-1c7d-4529-985e-da8b9eb94fac",1,0,0,1,-2.860202,70.415216,62.363,25.348,13.319,3.819,2.55,14.432,-36.573,-36.581,122.648,122.663,Standard Back
717267,"0912d2d8-6ada-4a1a-86a4-8895f280d6e8",1,0,0,1,-40.985045,64.918403,100.238,50.552,23.439,6.044,1.494,27.628,-36.625,-36.619,126.103,126.095,Standard Back
717267,"128fe21a-acac-48c1-a45e-4c7a5c907799",1,0,0,1,-29.659097,52.502055,,12.153,10.075,4.992,4.987,9.829,-33.909,-33.896,88.58,88.564,Standard In
717267,"19b643d8-6c31-401e-b40d-1efc189ea7c7",1,0,0,1,9.370528,94.772018,,12.828,,,,,-29.1,-28.972,123.105,122.438,Standard Back
717267,"29f667a0-00b4-494b-bbdb-8dce23e48e99",1,0,0,1,77.318847,83.315703,-25.98,118.155,26.005,5.112,3.722,27.035,-20.074,-75.061,132.578,69.708,Back
717267,"34ece726-7f86-4671-b6f6-aac603ca5074",1,0,0,1,-21.297779,96.324228,15.134,28.47,,,,,-37.396,-37.396,117.216,117.216,Standard Back
717267,"5777935e-58b0-4d6e-9af0-a4259bb20eda",1,0,0,1,67.344040,83.795902,-83.762,57.493,25.496,5.128,3.079,27.218,-34.024,-50.776,113.158,154.66,Standard Back
717267,a6c6b6a5-1ef0-497f-a89c-b9266e9664f5,1,0,0,1,-12.242737,104.860794,133.284,51.186,14.471,4.871,3.246,15.795,-26.197,-26.188,131.779,131.75,Back
717267,bec22dc7-64d5-4b9f-9b3a-9a794f1920a2,1,0,0,1,-8.441597,85.584780,81.604,40.863,23.971,5.082,0.873,27.844,-36.233,-36.173,125.278,125.206,Standard Back
717268,"10045eca-1c59-4bd4-8d22-cf0a67f8b65f",1,0,0,1,-72.339585,56.564859,,4.492,7.346,1.064,1.049,7.279,-25.119,-25.122,91.256,91.251,Standard In
717268,"3e77f148-dcc5-458c-baab-db5190b0c486",1,0,0,1,-39.355648,95.268968,13.764,60.868,24.475,6.37,1.764,28.663,-34.443,-34.447,119.949,119.943,Standard Back
717268,"5341ab96-ada4-43ed-96be-38208d15bfc1",1,0,0,1,66.515129,77.219482,-99.505,70.799,23.997,3.225,1.446,25.456,-24.286,-45.95,98.105,150.653,Standard In
717268,"536abf33-9ad9-4a43-8299-5ac7a1c54723",0,1,1,1,-13.310051,95.238626,127.682,31.03,23.223,6.793,2.122,27.501,-33.41,-33.428,125.693,125.685,Standard Back
717268,"5f15a769-0591-4ef5-aeb4-7f4745672a1f",1,0,0,1,-19.003077,60.392871,0.509,117.443,29.032,8.249,2.816,33.96,-34.778,-34.784,127.182,127.147,Standard Back
717268,"7107565f-9165-4ef4-a38f-a06ba78917de",1,0,0,1,-41.700167,35.408238,25.035,66.186,25.815,12.267,3.081,34.479,-27.656,-27.775,87.177,87.036,Standard In
717268,"9d6e06ed-5984-443f-b066-f6232612309e",2,0,0,1,-18.763422,80.765628,103.778,14.706,11.713,5.052,2.297,14.167,-35.908,-35.923,117.727,117.636,Standard Back
717268,cd12638f-7980-4565-9d8d-f3972ca1892a,1,0,0,1,-24.831059,60.721031,,17.456,7.187,3.799,1.036,9.813,-25.305,-25.309,92.202,92.171,Standard In
717268,e6229af0-3493-4079-a44a-943533b76c60,1,0,0,1,-20.093432,89.243027,100.09,69.565,22.29,6.553,1.112,27.345,-34.837,-34.848,127.818,127.801,Standard Back
717269,"2058cd5f-0d57-4588-ad97-71f006a169b7",1,0,0,1,-2.420075,76.643313,,8.657,8.073,6.877,5.629,9.049,-37.135,-37.164,130.156,130.182,Back
717269,"385c71e4-3860-47f8-a6e9-80353e5915da",2,0,0,1,2.560635,67.129220,,1.766,5.308,3.805,5.624,3.384,-34.316,-34.489,113.235,112.99,Standard Back
717269,"4e6a6a4b-c3aa-45ff-930d-01f0464d33d4",1,0,0,1,-11.888634,92.374033,,8.126,8.229,4.396,10.465,1.891,-33.447,-33.45,121.344,121.291,Standard Back
717269,d267a0b3-2d79-4351-82c0-0be6dfd42974,1,0,0,1,55.124623,64.695215,-75.879,75.995,29.636,6.708,1.58,34.333,-27.691,-50.712,121.816,165.111,Standard Back
717269,e7b6af04-9a98-47ab-9c45-add53b3e8ae1,1,0,0,1,69.913341,87.844481,61.207,20.692,12.432,4.551,1.387,15.273,-36.152,-27.486,119.084,111.044,Standard Back
717269,e8598eec-2151-467a-958d-4311618b8450,0,1,1,1,3.443224,88.385762,,1.02,2.585,4.753,4.326,2.872,-35.703,-36.091,128.582,128.159,Standard Back
717269,f7df6c39-13e6-476c-8d42-8fae9ec2bcd3,0,1,1,1,-18.128092,72.719075,-7.647,23.298,15.041,7.25,4.566,17.261,-37.515,-37.518,131.354,131.334,Back
717270,"203e4294-487f-4834-b461-5049828e5492",1,0,0,1,7.109199,98.884221,,,0.631,2.072,0.886,1.781,-34.133,-33.857,126.022,125.926,Standard Back
717270,"290c0252-2464-408e-81c1-23cc6a0ddffc",1,0,0,1,47.646217,75.488979,-7.842,47.902,,,,,-24.761,-26.524,132.496,121.4,Back
717270,"2a04808b-4cc9-4f84-a71e-8fc36ae37f06",1,0,0,1,8.185811,84.596351,-15.491,88.613,,,,,-24.974,-25.949,123.107,121.554,Standard Back
717270,a3d59f73-0ec8-4af1-9789-adf8a329f43a,1,0,0,1,-63.541809,87.292598,34.961,71.802,27.856,8.738,1.497,34.636,-23.337,-23.371,131.042,130.954,Back
717270,ff856682-6f45-45e0-a87a-bfa0acfa4ee6,2,0,0,1,-37.571213,68.537160,23.873,82.423,29.298,7.813,2.363,34.31,-36.373,-36.373,117.021,117.021,Standard Back
717271,"16233c49-22f4-454b-9d49-42ca8d7e043d",1,0,0,1,-23.434554,89.220830,125.832,67.649,28.342,9.044,2.798,34.096,-36.75,-36.764,127.993,127.937,Standard Back
717271,"7b18a75e-1029-400e-9018-cbe8cd622591",1,0,0,1,-17.249166,57.432396,83.76,86.731,30.528,9.486,2.345,37.127,-38.961,-38.978,129.165,129.086,Standard Back
717271,a3fdd919-b08f-4c15-961e-6929aab62e68,0,1,1,1,-13.510389,102.766271,69.791,31.424,11.705,3.695,1.471,13.789,-35.529,-35.53,120.257,120.256,Standard Back
717271,bbb88a0a-232e-48c4-bbf3-e3ad0bccf1aa,1,0,0,1,-7.937639,86.220733,-15.248,22.565,14.643,6.917,4.71,16.562,-37.758,-37.751,114.301,114.285,Standard Back
717271,cbcc53f7-e744-47c8-b373-4e257265b70f,1,0,0,1,-15.613849,99.769750,,12.284,10.986,5.862,0.971,15.67,-33.363,-33.313,100.545,100.612,Standard Back
717271,ce31eac5-12e5-48af-9f61-5757316fbd14,1,0,0,1,-5.770627,65.215219,92.801,40.55,14.347,5.875,0.957,18.979,-38.129,-38.152,122.147,122.083,Standard Back
717271,debc38d5-e42f-4f20-afe9-1d0413f37c83,2,0,0,1,-0.461363,63.408306,111.537,46.358,18.974,8.407,2.468,24.55,-36.433,-36.5,120.77,120.482,Standard Back
717272,"033fc96a-5804-4194-a01f-96577820b10e",1,0,0,1,-2.150458,27.051799,25.588,33.033,13.958,19.921,5.424,27.905,-35.699,-36.161,69.804,64.809,In
717272,"0f5c3a10-123a-4a50-91b7-2c0282910a81",1,0,0,1,-45.341180,67.109216,37.893,27.467,16.606,4.358,1.756,18.868,-30.267,-30.27,90.572,90.572,Standard In
717272,"512e9be7-0100-410b-92ae-6da3554cc4ca",1,0,0,1,-49.391688,80.589365,47.095,89.342,30.803,5.895,1.362,34.873,-35.318,-35.312,119.382,119.362,Standard Back
717272,"7cbbade5-59e5-42f0-bf75-99468ed81b70",1,0,0,1,-42.148930,85.847480,92.214,67.388,27.926,6.604,1.222,32.911,-41.292,-41.291,117.213,117.207,Standard Back
717272,b40bcf9b-e7f4-45b5-8830-e78c75b6a418,1,0,0,1,6.745367,104.994516,,5.499,17.032,6.716,1.254,22.136,-18.706,-20.384,121.683,120.894,Standard Back
717273,"294bf435-9d4a-420d-a955-dd36703751ab",0,0,1,1,4.663028,45.634741,47.501,99.915,25.903,5.663,1.884,29.281,-37.309,-37.416,117.185,116.748,Standard Back
717273,"382f7a71-b2fc-48fc-8253-388d90e74930",1,0,0,1,1.375835,80.870011,,7.226,9.743,4.085,3.31,10.342,-33.253,-33.388,90.216,89.809,Standard In
717273,"6757e23c-98f6-43db-8c60-a480b7e7df39",1,0,0,1,-21.928417,80.662742,76.538,20.137,14.437,4.979,1.081,18.076,-37.009,-37.013,124.352,124.333,Standard Back
717273,ad61f72e-8fcf-4ff7-9a89-43d2274b1403,2,0,0,2,-7.080991,72.586373,33.225,84.299,28.167,9.518,1.716,35.468,-38.733,-38.733,118.034,117.924,Standard Back
717273,b26dcb53-fdf0-4f35-b030-f0bee9e14b57,1,0,0,1,48.485514,68.502185,-113.92,65.822,28.117,6.233,4.372,29.558,-21.3,-31.718,136.319,190.409,Back
717274,"28bdef4a-c592-43e9-baa8-80089758b23c",1,0,0,1,-24.192090,90.287011,122.358,44.319,20.823,6.861,1.784,25.455,-37.288,-37.288,115.563,115.551,Standard Back
717274,"887b8b2d-71cd-4430-a0ae-9b9ab304c7e9",1,0,0,1,64.601758,80.417338,-114.492,17.238,13.391,2.915,2.816,13.253,-21.553,-31.545,135.156,139.37,Back
717274,f7f16460-8114-4f6e-a432-979e7b7d49d6,1,0,0,1,-30.256287,96.945060,73.284,44.808,22.526,6.27,0.926,27.472,-38.886,-38.886,119.45,119.45,Standard Back
717275,"0a1ca8ab-0c94-492c-a8b0-9cb56035d955",1,0,0,1,1.145017,102.687206,75.925,48.576,11.005,3.309,2.985,11.169,-38.183,-38.266,119.364,119.634,Standard Back
717275,"11aa39cd-d6d2-4919-949f-36b7e5c95a6d",1,0,0,1,67.613108,74.961536,,13.269,10.527,3.245,1.13,12.33,-37.614,-34.885,121.315,113.894,Standard Back
717275,"1952e4bb-af38-4a26-9c54-4cfbe4a8dadc",1,0,0,1,-44.813807,80.301991,29.378,39.632,23.094,7.459,2.776,27.376,-37.24,-37.24,118.843,118.843,Standard Back
717275,"6381acc5-52ac-401b-9313-71177a93be28",1,0,0,1,67.146982,85.929620,-84.087,59.602,18.464,3.453,1.488,20.163,-18.072,-42.569,131.329,142.872,Back
717275,"89f7bdab-b25d-42be-8e99-6b1275388a93",2,0,0,1,-9.055563,100.563097,,2.104,2.858,4.663,2.637,4.701,-37.474,-37.471,123.464,123.464,Standard Back
717275,"975a8465-59b0-418b-9f29-d7a5b965ba49",1,0,0,1,12.399801,108.908598,-10.567,68.457,,,,,-18.264,-19.325,133.37,127.939,Back
717275,c40558a9-f7a2-4fdf-8f9a-76a707274275,1,0,0,1,63.195810,82.336616,-75.03,124.922,30.904,8.264,3.211,35.523,-20.085,-55.373,130.945,190.797,Back
717275,cf92c1e4-894b-4326-92ed-adf38f0a79c5,1,0,0,1,4.949664,84.549096,85.258,47.959,16.974,2.192,2.076,16.89,-37.496,-37.661,120.616,120.944,Standard Back
717275,d2628e6c-1841-43f3-b441-707e85944d95,1,0,0,1,-15.742124,79.966820,91.078,48.457,20.902,6.969,2.245,25.265,-37.003,-37.022,126.74,126.755,Standard Back
717276,"0c8b6c74-f1e9-42fa-be21-e96563367bf5",1,0,0,1,-57.115283,66.320238,35.991,97.474,32.92,8.216,1.61,39.044,-35.966,-35.966,124.376,124.376,Standard Back
717276,"4d88bd28-7077-4f71-8a32-14b4f0b6572c",1,0,0,1,73.995029,79.805915,,12.622,6.873,4.141,1.751,9.101,-27.338,-22.987,91.296,89.507,Standard In
717276,"6141ae41-173f-4994-a33e-4e1d0b93f4ba",1,0,0,1,78.215870,66.016531,-23.155,66.827,32.056,10.7,1.202,41.07,-26.602,-72.159,96.773,76.038,Standard In
717276,"6a580c54-e70f-4107-9255-fb94a5deffb6",1,0,0,1,64.762950,86.447754,-12.817,37.279,14.767,6.548,6.734,14.252,-22.686,-30.144,132.475,129.061,Back
717276,"7759fe51-c168-4521-b2b5-c29510b89c33",1,0,0,1,10.103979,77.971027,21.715,9.426,14.869,9.574,2.985,21.056,-32.056,-35.567,124.737,123.296,Standard Back
717276,"9f8b55f5-0ad8-4c1b-b892-788982402ffd",1,0,0,1,-22.505526,81.217803,117.545,71.606,25.597,9.712,2.078,32.735,-35.837,-35.827,126.071,126.025,Standard Back
717277,"045f9025-e6ca-46c0-bc4b-e467ca6b9192",1,0,0,1,-5.804136,97.802742,69.576,52.057,6.93,3.049,2.024,7.816,-27.434,-27.466,122.979,122.899,Standard Back
717277,"176f7f2b-995d-441f-a919-5684e19cb2e2",1,0,0,1,-45.341005,84.076381,46.487,75.728,27.794,8.227,2.474,33.082,-36.119,-36.119,121.517,121.517,Standard Back
717277,"1c85fc73-06b4-494b-bc2c-23e4707ce895",1,0,0,1,-9.604614,58.100812,113.414,41.297,20.222,8.94,0.642,28.059,-34.987,-34.974,122.094,122.112,Standard Back
717277,"205feddd-d3a6-4ae7-9857-0aed6c54a148",0,1,1,1,-6.907536,89.439131,111.649,20.497,13.751,9.708,0.72,22.275,-34.353,-34.347,121.358,121.378,Standard Back
717277,"62fd5bc9-0524-4bba-84db-844a24fe5182",1,0,0,1,6.893696,96.777963,,2.869,6.183,5.323,1.642,9.632,-31.714,-28.248,82.395,82.137,Standard In
717277,"8dbc461b-8b0b-4afe-9b30-f93b47ad1bec",1,0,0,1,-11.745830,94.280659,,15.767,8.469,2.353,8.157,2.528,-36.346,-36.337,117.909,117.882,Standard Back
717277,b18bf5d1-b853-4e0a-8487-1d1a44c98986,1,0,0,1,-14.858788,62.450885,105.498,63.4,20.032,7.186,1.803,24.904,-25.989,-26.01,107.478,107.451,Standard Back
717277,e946d926-93e8-48b9-a20f-d8cfa54c1a80,2,0,0,1,-13.803287,97.121769,,17.206,8.98,4.609,2.536,10.764,-38.313,-38.317,116.804,116.777,Standard Back
717278,"2da12be2-8b72-4114-a722-9a659523fb9d",1,0,0,1,-24.461282,95.252604,82.449,56.389,19.909,7.109,1.334,25.257,-35.236,-35.247,127.549,127.523,Standard Back
717278,"7d3796d1-bdb9-4a92-9ca4-8b9edb75a2a3",1,0,0,1,1.375666,73.188396,22.852,19.665,10.044,3.471,4.741,8.742,-36.009,-36.368,122.619,122.296,Standard Back
717278,b3c7968e-60de-4232-9c69-c7bbb8c781e6,1,0,0,1,70.042529,67.781155,53.495,36.038,17.118,2.195,1.754,17.433,-34.545,-23.096,123.731,89.622,Standard Back
717278,e3376fbc-bd20-479e-9f3f-ecfff6cb4965,1,0,0,1,-8.545844,83.077658,98.936,48.937,23.721,7.225,3.577,26.968,-33.986,-34.172,112.784,112.636,Standard Back
717279,"5528dd46-b125-4c07-ad32-99e9afa71cb0",1,0,0,1,-71.921814,43.621632,63.609,83.662,28.881,5.228,1.477,32.259,-29.93,-29.93,115.383,115.376,Standard Back
717279,"6ac4205c-5586-408a-adae-15188aa48594",2,0,0,1,-17.074474,90.237577,,11.278,10.624,5.976,3.19,13.054,-36.409,-36.405,100.309,100.273,Standard Back
717279,"96839beb-2d36-4a75-a2f2-51323191a3db",1,0,0,1,-12.849101,78.334443,,6.786,6.532,4.86,4.231,6.806,-38.451,-38.445,105.891,105.88,Standard Back
717279,fc5dc0b2-24d5-4915-bb2b-810a49351851,1,0,0,1,-45.446134,75.553735,96.131,57.713,25.228,6.664,0.891,30.555,-40.491,-40.491,118.068,118.068,Standard Back
717280,"1939d94e-65e2-4bdc-80ac-b813844289c6",2,0,0,2,9.430597,87.542671,,12.879,10.577,8.563,1.205,17.67,-36.279,-33.474,112.1,110.584,Standard Back
717280,"1b612282-8a04-4b0c-b535-26b4d0b6cbc2",1,0,0,1,76.521720,84.857640,-36.634,91.145,29.361,9.019,3.641,34.328,-19.966,-60.34,137.998,99.726,Back
717280,"8a2f75ec-5963-4c24-b66a-cf4fbf343709",1,0,0,1,-36.321984,71.336353,12.716,29.835,20.261,6.587,2.305,24.133,-34.895,-34.893,119.232,119.226,Standard Back
717280,"8ef5d9ea-688e-44e6-9777-afc73009a74c",1,0,0,1,37.562612,51.669719,-145.941,14.579,14.334,3.838,2.54,15.27,-28.868,-27.502,119.669,134.421,Standard Back
717280,"8f7a8481-7be8-4177-a830-62072090434b",1,0,0,1,-2.253518,71.974983,16.129,37.71,18.693,3.342,2.976,18.825,-36.415,-36.383,120.139,120.091,Standard Back
717280,"909215e7-0486-4a62-bd4b-ffc8913a2659",1,0,0,1,-12.457536,68.792952,107.346,41.324,23.349,10.82,1.505,32.185,-35.085,-34.98,119.774,119.623,Standard Back
717280,d46b77b6-642a-4c25-88cf-e59640f261fe,1,0,0,1,3.969880,99.455139,74.41,15.964,7.085,4.953,0.643,11.342,-37.104,-36.209,121.79,120.61,Standard Back
717281,"0959e460-5e26-4a52-9fd3-7119d29c4cf2",1,0,0,1,67.166679,76.964506,-176.204,36.235,10.779,4.059,2.708,11.84,-18.414,-17.255,141.851,130.161,Back
717281,"3d17bdca-22b5-484c-aa7c-b019fc294162",1,0,0,1,0.323080,29.800309,58.132,53.755,24.477,13.319,4.097,33.122,-36.491,-36.095,70.18,67.547,In
717281,"4f3b2869-b0ef-4c88-8e87-968b3a03a590",1,0,0,1,-3.920870,96.801125,67.386,63.7,9.316,5.971,7.957,7.089,-32.454,-32.429,128.844,128.744,Standard Back
717281,e5cbd2cc-cbe6-4141-9819-d825fa96142e,1,0,0,1,-36.412862,62.572979,69.186,17.975,16.891,5.397,1.862,20.003,-35.461,-35.459,111.29,111.284,Standard Back
717282,"0532014f-4562-4adf-9043-49f47eb5542e",1,0,0,1,75.247139,74.411840,-37.371,76.145,29.553,7.801,1.769,35.112,-27.81,-68.683,116.874,107.173,Standard Back
717282,"0ddf7872-4ae5-4b13-8407-2ead72fba31f",0,0,1,1,-17.001961,89.865730,-38.557,19.686,13.266,8.619,1.529,19.887,-35.552,-35.574,116.322,116.286,Standard Back
717282,"454e663a-5304-4979-b343-4d9ad13aebb2",1,0,0,1,69.023254,84.184836,-103.637,36.689,10.776,2.483,5.155,8.024,-29.004,-37.315,111.312,144.588,Standard Back
717282,"4ee72e3e-7db4-49c9-9659-05a1f3d72316",2,0,0,1,-15.032205,88.158976,,7.555,9.787,4.075,4.153,9.571,-34.511,-34.529,115.688,115.444,Standard Back
717282,"6481cdfc-4270-4f80-9cab-facdafaf8c39",1,0,0,1,-4.627548,108.375058,120.228,65.375,20.943,7.068,3.471,24.174,-38.46,-38.468,123.954,123.884,Standard Back
717282,a7bba4dd-9abe-4f7a-a59c-25cd41287f06,1,0,0,1,-6.566757,89.511655,70.879,33.537,11.005,2.945,1.189,12.653,-36.336,-36.356,128.454,128.43,Standard Back
717282,fba53b8f-5d85-4d6b-8e6d-fa97df0b5c87,1,0,0,1,-30.745601,100.446625,75.473,73.332,18.41,7.716,1.75,24.011,-35.865,-35.931,115.911,115.823,Standard Back
717282,fe4a1aea-68dc-4da3-8d7a-fc84ed0a3415,2,0,0,1,7.648521,90.285042,-30.728,31.404,17.267,8.781,0.771,24.817,-30.214,-32.974,113.26,111.292,Standard Back
717283,"22a876db-5da2-4c35-b2f4-6ee455d9deb5",1,0,0,1,-2.488439,73.066365,75.202,72.376,,,,,-30.17,-30.207,121.156,121.027,Standard Back
717283,"42c731d4-08f4-4193-93ce-6d697a3ff980",1,0,0,1,-31.610057,70.583111,113.311,72.39,25.436,6.482,2.089,29.414,-34.118,-34.114,118.78,118.773,Standard Back
717283,"8ec93e60-f530-4e5c-815a-d5dd476a3b16",0,1,1,1,-10.403125,110.133324,,25.448,8.929,1.912,0.721,10.035,-35.28,-35.287,120.911,120.897,Standard Back
717283,a9fd8e95-5a53-4ad1-9616-d19e4957ed47,1,0,0,1,71.317577,91.111423,-110.751,49.348,16.291,4.686,2.647,18.016,-29.568,-46.528,116.858,133.907,Standard Back
717283,c8e5e1a0-6a31-4625-9785-1638bcf992c5,0,0,1,1,6.000284,86.284330,-40.121,58.448,23.594,6.627,2.018,27.788,-37.022,-37.941,128.181,127.02,Standard Back
717283,d090b28d-dc09-4b69-9f14-e48ed9fab94a,0,1,1,1,55.085896,69.269451,-155.501,86.595,24.983,2.723,3.842,23.648,-30.268,-34.679,115.947,176.071,Standard Back
717284,"609c4325-8062-402a-bd10-aef839c8908d",1,0,0,1,3.242506,101.489122,,22.245,10.644,3.822,3.292,11.023,-37.04,-36.838,120.757,120.727,Standard Back
717284,"9d8323e6-18b2-4de3-8d2c-80b6e4cbedbc",1,0,0,1,0.150619,95.388956,117.482,28.042,14.905,4.881,3.073,16.472,-37.512,-37.564,123.083,122.942,Standard Back
717285,"1a58de47-c51e-45b5-b307-16352eb62bbe",2,0,0,1,-6.375385,89.428724,71.402,46.793,12.154,3.602,1.703,13.904,-34.594,-34.572,118.79,118.673,Standard Back
717285,"44b118ec-9f60-45b7-afa3-66029df5a0ac",1,0,0,1,1.082305,79.998500,41.503,22.948,13.438,8.863,3.523,18.525,-34.241,-34.131,123.874,122.747,Standard Back
717285,"5a950c70-5356-428c-84a3-e1c2fae55517",1,0,0,1,2.546933,77.953457,100.114,38.602,13.107,2.818,2.007,13.795,-34.381,-34.405,125.567,125.066,Standard Back
717286,"36bda854-1e9e-4f2b-a95c-906378308d66",1,0,0,1,-24.996297,84.230208,-46.957,46.692,25.376,9.096,1.656,32.352,-34.555,-34.558,120.635,120.608,Standard Back
717286,"497c7bef-c0b9-4bde-9009-12be0964f4cf",1,0,0,1,-4.342307,100.054187,-24.812,49.023,24.624,8.531,3.544,29.198,-34.949,-35.023,123.942,123.788,Standard Back
717286,"601f196d-e01c-443c-ad36-da7347ad8ba5",1,0,0,1,-0.977607,52.220414,130.455,81.215,26.635,7.356,1.742,31.825,-35.402,-35.262,121.337,121.383,Standard Back
717286,"866549d7-2403-410a-b7aa-14ab6396871c",1,0,0,1,-18.895238,79.151798,-1.268,37.91,18.022,7.973,3.761,21.808,-22.181,-22.197,127.575,127.537,Standard Back
717286,a812fe6d-d65a-4bae-9800-39be73cacfd8,1,0,0,1,-12.641989,74.031618,118.6,58.106,24.266,8.402,1.662,30.552,-34.906,-34.839,120.44,120.405,Standard Back
717287,"2a7e6134-7659-4f61-b4b0-7e1bc0d82a70",1,0,0,1,-6.709352,83.818770,72.519,87.791,11.594,5.954,11.216,6.048,-37.126,-37.12,125.143,125.09,Standard Back
717287,"37b84e13-fa61-47c9-8b89-a37309de10fd",1,0,0,1,62.541124,71.519498,-108.896,83.269,27.736,4.132,1.956,29.552,-29.102,-47.894,104.461,170.829,Standard Back
717287,"4344b503-8f91-4ccd-a7dd-c7ab8991e053",1,0,0,1,-1.588822,103.185341,87.11,13.891,10.151,9.649,2.788,16.462,-36.659,-36.608,125.195,125.033,Standard Back
717287,ba36eefc-dbce-412e-9b8d-4d66b5e2777d,1,0,0,1,-27.318045,72.418880,25.014,72.444,27.371,9.138,5.048,31.029,-35.725,-35.707,111.544,111.47,Standard Back
717287,e01d8e31-6d02-4ec2-9a3f-d54cc72e7cdb,1,0,0,1,-28.497702,66.733030,6.979,32.476,18.547,8.737,2.986,23.841,-37.778,-37.78,122.315,122.292,Standard Back
717288,"56f75dc2-1bb7-4ed3-bbc8-2e2c9f0d7270",2,0,0,1,-15.571736,80.380917,-30.492,9.838,5.617,7.642,1.25,11.672,-37.998,-38.008,119.345,119.342,Standard Back
717288,"71bf0dcf-29e2-4a8c-bbaa-9f144e701b84",0,1,1,1,-32.417401,94.432688,126.697,92.601,26.18,8.236,1.193,33.238,-35.834,-35.834,119.241,119.225,Standard Back
717288,"9a230f9a-31ef-4720-a0c7-092c93c05c71",1,0,0,1,-28.822339,99.409744,8.718,28.334,16.217,4.863,1.938,18.781,-33.703,-33.703,119.196,119.198,Standard Back
717288,acdc8d11-5d45-4c3d-93a3-7ff0b7ca3d9b,1,0,0,1,-14.723674,75.844282,67.29,34.788,21.125,6.088,2.204,24.636,-37.521,-37.522,125.983,125.961,Standard Back
717289,"08b86922-eabc-4883-a1bf-efa96066ab8f",1,0,0,1,11.604395,104.790230,-18.079,40.803,,,,,-24.864,-24.696,129.705,128.864,Standard Back
717289,"21b5acc5-8642-4d1f-a142-2c64dfde52b6",1,0,0,1,63.710676,58.767104,-57.311,75.573,30.918,8.657,1.323,37.769,-24.303,-56.282,105.993,124.645,Standard Back
717289,"2af03a73-4112-427d-94bb-b21d8e6d1408",1,0,0,1,-32.360584,93.970784,63.995,113.6,29.462,7.564,2.183,34.368,-35.465,-35.463,128.714,128.716,Standard Back
717289,"6022b8e4-37e2-40b8-9fb3-86430ea55d7c",1,0,0,1,-29.798097,104.419042,66.868,66.929,25.169,6.208,0.715,30.253,-37.564,-37.556,120.222,120.177,Standard Back
717289,"95f9e5f4-96af-491e-959e-b0f11184ad16",1,0,0,1,-57.550374,75.582184,87.388,88.086,31.786,8.749,1.786,38.238,-37.027,-37.02,117.926,117.883,Standard Back
717289,d15132dd-8dd9-4d0d-b63b-23ada0e41161,1,0,0,1,-13.303723,91.892435,133.839,40.459,21.112,8.482,2.365,26.786,-37.395,-37.404,129.688,129.69,Standard Back
717289,d59833a3-cfdb-48f8-b75e-b3446a99c3cc,1,0,0,1,-14.411012,86.557270,118.486,13.402,10.219,2.207,1.943,10.401,-34.515,-34.515,131.796,131.803,Back
717290,"5205553a-faa0-4ba1-b918-db7f16819f0e",1,0,0,1,-37.263969,82.353755,-0.837,35.278,18.249,6.951,2.476,22.358,-36.775,-36.779,118.79,118.77,Standard Back
717291,"0c2a10d9-a58a-4c65-ac84-83c193b41955",0,1,1,1,-7.112647,66.398484,-18.326,85.76,24.797,7.222,4.451,30.02,-23.224,-23.289,135.474,135.291,Back
717291,"0f60bde7-0541-4cb7-be83-a92d5e0f795a",1,0,0,1,66.526386,80.356996,-80.423,56.98,25.701,6.954,7.277,25.032,-20.411,-40.665,142.985,161.818,Back
717291,"44b13de5-cdf2-4c95-8d48-ba4663c70e07",1,0,0,1,-26.762899,107.135048,81.492,27.973,5.428,3.183,3.165,5.534,-39.418,-39.426,123.95,123.924,Standard Back
